amount,captured_at,currency,customer_id,ingested_at,merchant_id,order_id,original,payment_id,payment_method,reference_id,source,source_record_id
65919.75,2026-01-09T04:55:00+00:00,INR,CUS_90341,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000781,"{'amount': '65919.75', 'captured_at': '2026-01-09T04:55:00+00:00'}",PAY_000781,upi,REF_000781,payments.csv,payments:PAY_000781
69615.00,2026-01-09T04:52:00+00:00,INR,CUS_35106,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000782,"{'amount': '69615.00', 'captured_at': '2026-01-09T04:52:00+00:00'}",PAY_000782,upi,REF_000782,payments.csv,payments:PAY_000782
66385.75,2026-01-09T04:59:00+00:00,INR,CUS_72221,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000783,"{'amount': '66385.75', 'captured_at': '2026-01-09T04:59:00+00:00'}",PAY_000783,wallet,REF_000783,payments.csv,payments:PAY_000783
50056.25,2026-01-09T05:10:00+00:00,INR,CUS_38085,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000784,"{'amount': '50056.25', 'captured_at': '2026-01-09T05:10:00+00:00'}",PAY_000784,wallet,REF_000784,payments.csv,payments:PAY_000784
16502.25,2026-01-09T05:14:00+00:00,INR,CUS_24459,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000785,"{'amount': '16502.25', 'captured_at': '2026-01-09T05:14:00+00:00'}",PAY_000785,wallet,REF_000785,payments.csv,payments:PAY_000785
38084.50,2026-01-09T05:23:00+00:00,INR,CUS_15322,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000786,"{'amount': '38084.50', 'captured_at': '2026-01-09T05:23:00+00:00'}",PAY_000786,wallet,REF_000786,payments.csv,payments:PAY_000786
41195.75,2026-01-09T05:38:00+00:00,INR,CUS_68190,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000787,"{'amount': '41195.75', 'captured_at': '2026-01-09T05:38:00+00:00'}",PAY_000787,wallet,REF_000787,payments.csv,payments:PAY_000787
25044.00,2026-01-09T05:43:00+00:00,INR,CUS_72347,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000788,"{'amount': '25044.00', 'captured_at': '2026-01-09T05:43:00+00:00'}",PAY_000788,card,REF_000788,payments.csv,payments:PAY_000788
64741.75,2026-01-09T05:51:00+00:00,INR,CUS_23785,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000789,"{'amount': '64741.75', 'captured_at': '2026-01-09T05:51:00+00:00'}",PAY_000789,upi,REF_000789,payments.csv,payments:PAY_000789
52048.25,2026-01-09T05:46:00+00:00,INR,CUS_87405,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000790,"{'amount': '52048.25', 'captured_at': '2026-01-09T05:46:00+00:00'}",PAY_000790,upi,REF_000790,payments.csv,payments:PAY_000790
52048.25,2026-01-09T05:47:00+00:00,INR,CUS_87405,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000790,"{'amount': '52048.25', 'captured_at': '2026-01-09T05:47:00+00:00'}",PAY_000791,netbanking,REF_000790,payments.csv,payments:PAY_000791
53290.00,2026-01-09T06:13:00+00:00,INR,CUS_40522,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000792,"{'amount': '53290.00', 'captured_at': '2026-01-09T06:13:00+00:00'}",PAY_000792,netbanking,REF_000792,payments.csv,payments:PAY_000792
52759.00,2026-01-09T06:19:00+00:00,INR,CUS_72367,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000793,"{'amount': '52759.00', 'captured_at': '2026-01-09T06:19:00+00:00'}",PAY_000793,wallet,REF_000793,payments.csv,payments:PAY_000793
59889.00,2026-01-09T06:26:00+00:00,INR,CUS_26015,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000794,"{'amount': '59889.00', 'captured_at': '2026-01-09T06:26:00+00:00'}",PAY_000794,wallet,REF_000794,payments.csv,payments:PAY_000794
17943.00,2026-01-09T06:22:00+00:00,INR,CUS_23055,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000795,"{'amount': '17943.00', 'captured_at': '2026-01-09T06:22:00+00:00'}",PAY_000795,upi,REF_000795,payments.csv,payments:PAY_000795
3806.00,2026-01-09T06:37:00+00:00,INR,CUS_60152,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000796,"{'amount': '3806.00', 'captured_at': '2026-01-09T06:37:00+00:00'}",PAY_000796,card,REF_000796,payments.csv,payments:PAY_000796
86949.50,2026-01-09T06:39:00+00:00,INR,CUS_74512,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000797,"{'amount': '86949.50', 'captured_at': '2026-01-09T06:39:00+00:00'}",PAY_000797,netbanking,REF_000797,payments.csv,payments:PAY_000797
86949.50,2026-01-09T06:48:00+00:00,INR,CUS_74512,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000797,"{'amount': '86949.50', 'captured_at': '2026-01-09T06:48:00+00:00'}",PAY_000798,netbanking,REF_000797,payments.csv,payments:PAY_000798
71946.00,2026-01-09T06:50:00+00:00,INR,CUS_14141,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000799,"{'amount': '71946.00', 'captured_at': '2026-01-09T06:50:00+00:00'}",PAY_000799,wallet,REF_000799,payments.csv,payments:PAY_000799
49627.25,2026-01-09T06:52:00+00:00,INR,CUS_70248,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000800,"{'amount': '49627.25', 'captured_at': '2026-01-09T06:52:00+00:00'}",PAY_000800,card,REF_000800,payments.csv,payments:PAY_000800
56750.00,2026-01-09T07:15:00+00:00,INR,CUS_50954,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000801,"{'amount': '56750.00', 'captured_at': '2026-01-09T07:15:00+00:00'}",PAY_000801,wallet,REF_000801,payments.csv,payments:PAY_000801
88776.25,2026-01-09T07:26:00+00:00,INR,CUS_96517,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000802,"{'amount': '88776.25', 'captured_at': '2026-01-09T07:26:00+00:00'}",PAY_000802,wallet,REF_000802,payments.csv,payments:PAY_000802
20787.50,2026-01-09T07:23:00+00:00,INR,CUS_17305,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000803,"{'amount': '20787.50', 'captured_at': '2026-01-09T07:23:00+00:00'}",PAY_000803,wallet,REF_000803,payments.csv,payments:PAY_000803
88968.00,2026-01-09T07:22:00+00:00,INR,CUS_47281,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000804,"{'amount': '88968.00', 'captured_at': '2026-01-09T07:22:00+00:00'}",PAY_000804,upi,REF_000804,payments.csv,payments:PAY_000804
46027.75,2026-01-09T07:36:00+00:00,INR,CUS_86541,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000805,"{'amount': '46027.75', 'captured_at': '2026-01-09T07:36:00+00:00'}",PAY_000805,wallet,REF_000805,payments.csv,payments:PAY_000805
45538.00,2026-01-09T07:36:00+00:00,INR,CUS_63992,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000806,"{'amount': '45538.00', 'captured_at': '2026-01-09T07:36:00+00:00'}",PAY_000806,card,REF_000806,payments.csv,payments:PAY_000806
85245.00,2026-01-09T07:42:00+00:00,INR,CUS_87664,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000807,"{'amount': '85245.00', 'captured_at': '2026-01-09T07:42:00+00:00'}",PAY_000807,netbanking,REF_000807,payments.csv,payments:PAY_000807
22553.00,2026-01-09T07:50:00+00:00,INR,CUS_80571,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000808,"{'amount': '22553.00', 'captured_at': '2026-01-09T07:50:00+00:00'}",PAY_000808,wallet,REF_000808,payments.csv,payments:PAY_000808
67770.25,2026-01-09T08:09:00+00:00,INR,CUS_44946,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000809,"{'amount': '67770.25', 'captured_at': '2026-01-09T08:09:00+00:00'}",PAY_000809,upi,REF_000809,payments.csv,payments:PAY_000809
75057.25,2026-01-09T08:08:00+00:00,INR,CUS_52260,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000810,"{'amount': '75057.25', 'captured_at': '2026-01-09T08:08:00+00:00'}",PAY_000810,wallet,REF_000810,payments.csv,payments:PAY_000810
88788.00,2026-01-09T08:27:00+00:00,INR,CUS_54035,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000811,"{'amount': '88788.00', 'captured_at': '2026-01-09T08:27:00+00:00'}",PAY_000811,netbanking,REF_000811,payments.csv,payments:PAY_000811
39558.00,2026-01-09T08:31:00+00:00,INR,CUS_67146,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000812,"{'amount': '39558.00', 'captured_at': '2026-01-09T08:31:00+00:00'}",PAY_000812,upi,REF_000812,payments.csv,payments:PAY_000812
35054.00,2026-01-09T08:38:00+00:00,INR,CUS_48970,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000813,"{'amount': '35054.00', 'captured_at': '2026-01-09T08:38:00+00:00'}",PAY_000813,card,REF_000813,payments.csv,payments:PAY_000813
76084.00,2026-01-09T08:39:00+00:00,INR,CUS_87576,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000814,"{'amount': '76084.00', 'captured_at': '2026-01-09T08:39:00+00:00'}",PAY_000814,upi,REF_000814,payments.csv,payments:PAY_000814
27790.00,2026-01-09T08:50:00+00:00,INR,CUS_20048,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000815,"{'amount': '27790.00', 'captured_at': '2026-01-09T08:50:00+00:00'}",PAY_000815,netbanking,REF_000815,payments.csv,payments:PAY_000815
71072.00,2026-01-09T08:58:00+00:00,INR,CUS_36224,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000816,"{'amount': '71072.00', 'captured_at': '2026-01-09T08:58:00+00:00'}",PAY_000816,netbanking,REF_000816,payments.csv,payments:PAY_000816
72070.00,2026-01-09T09:11:00+00:00,INR,CUS_12438,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000817,"{'amount': '72070.00', 'captured_at': '2026-01-09T09:11:00+00:00'}",PAY_000817,card,REF_000817,payments.csv,payments:PAY_000817
83914.50,2026-01-09T09:01:00+00:00,INR,CUS_90533,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000818,"{'amount': '83914.50', 'captured_at': '2026-01-09T09:01:00+00:00'}",PAY_000818,card,REF_000818,payments.csv,payments:PAY_000818
19665.00,2026-01-09T09:18:00+00:00,INR,CUS_29722,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000819,"{'amount': '19665.00', 'captured_at': '2026-01-09T09:18:00+00:00'}",PAY_000819,wallet,REF_000819,payments.csv,payments:PAY_000819
26980.25,2026-01-09T09:18:00+00:00,INR,CUS_44987,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000820,"{'amount': '26980.25', 'captured_at': '2026-01-09T09:18:00+00:00'}",PAY_000820,netbanking,REF_000820,payments.csv,payments:PAY_000820
15184.00,2026-01-09T09:25:00+00:00,INR,CUS_35154,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000821,"{'amount': '15184.00', 'captured_at': '2026-01-09T09:25:00+00:00'}",PAY_000821,netbanking,REF_000821,payments.csv,payments:PAY_000821
85093.00,2026-01-09T09:34:00+00:00,INR,CUS_36475,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000822,"{'amount': '85093.00', 'captured_at': '2026-01-09T09:34:00+00:00'}",PAY_000822,card,REF_000822,payments.csv,payments:PAY_000822
36708.75,2026-01-09T09:34:00+00:00,INR,CUS_82182,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000823,"{'amount': '36708.75', 'captured_at': '2026-01-09T09:34:00+00:00'}",PAY_000823,wallet,REF_000823,payments.csv,payments:PAY_000823
11300.00,2026-01-09T09:43:00+00:00,INR,CUS_88852,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000824,"{'amount': '11300.00', 'captured_at': '2026-01-09T09:43:00+00:00'}",PAY_000824,wallet,REF_000824,payments.csv,payments:PAY_000824
18723.00,2026-01-09T10:06:00+00:00,INR,CUS_24671,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000825,"{'amount': '18723.00', 'captured_at': '2026-01-09T10:06:00+00:00'}",PAY_000825,upi,REF_000825,payments.csv,payments:PAY_000825
31505.50,2026-01-09T10:05:00+00:00,INR,CUS_26027,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000826,"{'amount': '31505.50', 'captured_at': '2026-01-09T10:05:00+00:00'}",PAY_000826,wallet,REF_000826,payments.csv,payments:PAY_000826
28874.00,2026-01-09T10:07:00+00:00,INR,CUS_24000,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000827,"{'amount': '28874.00', 'captured_at': '2026-01-09T10:07:00+00:00'}",PAY_000827,netbanking,REF_000827,payments.csv,payments:PAY_000827
33632.50,2026-01-09T10:27:00+00:00,INR,CUS_17330,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000828,"{'amount': '33632.50', 'captured_at': '2026-01-09T10:27:00+00:00'}",PAY_000828,netbanking,REF_000828,payments.csv,payments:PAY_000828
71831.25,2026-01-09T10:26:00+00:00,INR,CUS_72240,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000829,"{'amount': '71831.25', 'captured_at': '2026-01-09T10:26:00+00:00'}",PAY_000829,netbanking,REF_000829,payments.csv,payments:PAY_000829
62588.75,2026-01-09T10:23:00+00:00,INR,CUS_58200,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000830,"{'amount': '62588.75', 'captured_at': '2026-01-09T10:23:00+00:00'}",PAY_000830,upi,REF_000830,payments.csv,payments:PAY_000830
88327.00,2026-01-09T10:44:00+00:00,INR,CUS_43158,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000831,"{'amount': '88327.00', 'captured_at': '2026-01-09T10:44:00+00:00'}",PAY_000831,netbanking,REF_000831,payments.csv,payments:PAY_000831
16297.50,2026-01-09T10:50:00+00:00,INR,CUS_40983,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000832,"{'amount': '16297.50', 'captured_at': '2026-01-09T10:50:00+00:00'}",PAY_000832,upi,REF_000832,payments.csv,payments:PAY_000832
39738.00,2026-01-09T10:50:00+00:00,INR,CUS_40862,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000833,"{'amount': '39738.00', 'captured_at': '2026-01-09T10:50:00+00:00'}",PAY_000833,card,REF_000833,payments.csv,payments:PAY_000833
41873.75,2026-01-09T10:57:00+00:00,INR,CUS_63253,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000834,"{'amount': '41873.75', 'captured_at': '2026-01-09T10:57:00+00:00'}",PAY_000834,upi,REF_000834,payments.csv,payments:PAY_000834
54427.00,2026-01-09T11:01:00+00:00,INR,CUS_65360,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000835,"{'amount': '54427.00', 'captured_at': '2026-01-09T11:01:00+00:00'}",PAY_000835,netbanking,REF_000835,payments.csv,payments:PAY_000835
72091.75,2026-01-09T11:06:00+00:00,INR,CUS_52830,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000836,"{'amount': '72091.75', 'captured_at': '2026-01-09T11:06:00+00:00'}",PAY_000836,upi,REF_000836,payments.csv,payments:PAY_000836
58417.75,2026-01-09T11:22:00+00:00,INR,CUS_27837,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000837,"{'amount': '58417.75', 'captured_at': '2026-01-09T11:22:00+00:00'}",PAY_000837,card,REF_000837,payments.csv,payments:PAY_000837
75772.00,2026-01-09T11:25:00+00:00,INR,CUS_24526,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000838,"{'amount': '75772.00', 'captured_at': '2026-01-09T11:25:00+00:00'}",PAY_000838,card,REF_000838,payments.csv,payments:PAY_000838
59477.25,2026-01-09T11:31:00+00:00,INR,CUS_27499,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000839,"{'amount': '59477.25', 'captured_at': '2026-01-09T11:31:00+00:00'}",PAY_000839,netbanking,REF_000839,payments.csv,payments:PAY_000839
11362.25,2026-01-09T11:44:00+00:00,INR,CUS_58182,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000840,"{'amount': '11362.25', 'captured_at': '2026-01-09T11:44:00+00:00'}",PAY_000840,wallet,REF_000840,payments.csv,payments:PAY_000840
3310.50,2026-01-09T11:49:00+00:00,INR,CUS_94817,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000841,"{'amount': '3310.50', 'captured_at': '2026-01-09T11:49:00+00:00'}",PAY_000841,upi,REF_000841,payments.csv,payments:PAY_000841
34612.75,2026-01-09T11:57:00+00:00,INR,CUS_32119,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000842,"{'amount': '34612.75', 'captured_at': '2026-01-09T11:57:00+00:00'}",PAY_000842,wallet,REF_000842,payments.csv,payments:PAY_000842
22598.50,2026-01-09T12:08:00+00:00,INR,CUS_25381,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000843,"{'amount': '22598.50', 'captured_at': '2026-01-09T12:08:00+00:00'}",PAY_000843,wallet,REF_000843,payments.csv,payments:PAY_000843
65069.00,2026-01-09T12:10:00+00:00,INR,CUS_39423,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000844,"{'amount': '65069.00', 'captured_at': '2026-01-09T12:10:00+00:00'}",PAY_000844,card,REF_000844,payments.csv,payments:PAY_000844
17365.25,2026-01-09T12:16:00+00:00,INR,CUS_37080,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000845,"{'amount': '17365.25', 'captured_at': '2026-01-09T12:16:00+00:00'}",PAY_000845,netbanking,REF_000845,payments.csv,payments:PAY_000845
4071.00,2026-01-09T12:28:00+00:00,INR,CUS_44314,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000846,"{'amount': '4071.00', 'captured_at': '2026-01-09T12:28:00+00:00'}",PAY_000846,card,REF_000846,payments.csv,payments:PAY_000846
11537.00,2026-01-09T12:31:00+00:00,INR,CUS_71457,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000847,"{'amount': '11537.00', 'captured_at': '2026-01-09T12:31:00+00:00'}",PAY_000847,wallet,REF_000847,payments.csv,payments:PAY_000847
50565.75,2026-01-09T12:40:00+00:00,INR,CUS_65481,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000848,"{'amount': '50565.75', 'captured_at': '2026-01-09T12:40:00+00:00'}",PAY_000848,upi,REF_000848,payments.csv,payments:PAY_000848
8000.00,2026-01-09T12:50:00+00:00,INR,CUS_53628,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000849,"{'amount': '8000.00', 'captured_at': '2026-01-09T12:50:00+00:00'}",PAY_000849,netbanking,REF_000849,payments.csv,payments:PAY_000849
33547.50,2026-01-09T12:53:00+00:00,INR,CUS_91219,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000850,"{'amount': '33547.50', 'captured_at': '2026-01-09T12:53:00+00:00'}",PAY_000850,wallet,REF_000850,payments.csv,payments:PAY_000850
23810.00,2026-01-09T13:07:00+00:00,INR,CUS_32264,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000851,"{'amount': '23810.00', 'captured_at': '2026-01-09T13:07:00+00:00'}",PAY_000851,netbanking,REF_000851,payments.csv,payments:PAY_000851
12050.00,2026-01-09T13:02:00+00:00,INR,CUS_79523,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000852,"{'amount': '12050.00', 'captured_at': '2026-01-09T13:02:00+00:00'}",PAY_000852,netbanking,REF_000852,payments.csv,payments:PAY_000852
6088.00,2026-01-09T13:15:00+00:00,INR,CUS_75432,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000853,"{'amount': '6088.00', 'captured_at': '2026-01-09T13:15:00+00:00'}",PAY_000853,wallet,REF_000853,payments.csv,payments:PAY_000853
80638.00,2026-01-09T13:24:00+00:00,INR,CUS_77760,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000854,"{'amount': '80638.00', 'captured_at': '2026-01-09T13:24:00+00:00'}",PAY_000854,card,REF_000854,payments.csv,payments:PAY_000854
80638.00,2026-01-09T13:26:00+00:00,INR,CUS_77760,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000854,"{'amount': '80638.00', 'captured_at': '2026-01-09T13:26:00+00:00'}",PAY_000855,card,REF_000854,payments.csv,payments:PAY_000855
25062.00,2026-01-09T13:29:00+00:00,INR,CUS_17152,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000856,"{'amount': '25062.00', 'captured_at': '2026-01-09T13:29:00+00:00'}",PAY_000856,upi,REF_000856,payments.csv,payments:PAY_000856
61528.25,2026-01-09T13:34:00+00:00,INR,CUS_25207,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000857,"{'amount': '61528.25', 'captured_at': '2026-01-09T13:34:00+00:00'}",PAY_000857,wallet,REF_000857,payments.csv,payments:PAY_000857
64916.00,2026-01-09T13:48:00+00:00,INR,CUS_29405,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000858,"{'amount': '64916.00', 'captured_at': '2026-01-09T13:48:00+00:00'}",PAY_000858,upi,REF_000858,payments.csv,payments:PAY_000858
23978.00,2026-01-09T13:52:00+00:00,INR,CUS_76681,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000859,"{'amount': '23978.00', 'captured_at': '2026-01-09T13:52:00+00:00'}",PAY_000859,upi,REF_000859,payments.csv,payments:PAY_000859
10370.00,2026-01-09T13:59:00+00:00,INR,CUS_75288,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000860,"{'amount': '10370.00', 'captured_at': '2026-01-09T13:59:00+00:00'}",PAY_000860,netbanking,REF_000860,payments.csv,payments:PAY_000860
89600.75,2026-01-09T14:12:00+00:00,INR,CUS_25989,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000861,"{'amount': '89600.75', 'captured_at': '2026-01-09T14:12:00+00:00'}",PAY_000861,upi,REF_000861,payments.csv,payments:PAY_000861
4084.00,2026-01-09T14:25:00+00:00,INR,CUS_70323,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000862,"{'amount': '4084.00', 'captured_at': '2026-01-09T14:25:00+00:00'}",PAY_000862,wallet,REF_000862,payments.csv,payments:PAY_000862
86546.00,2026-01-09T14:26:00+00:00,INR,CUS_53178,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000863,"{'amount': '86546.00', 'captured_at': '2026-01-09T14:26:00+00:00'}",PAY_000863,netbanking,REF_000863,payments.csv,payments:PAY_000863
86546.00,2026-01-09T14:18:00+00:00,INR,CUS_53178,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000863,"{'amount': '86546.00', 'captured_at': '2026-01-09T14:18:00+00:00'}",PAY_000864,upi,REF_000863,payments.csv,payments:PAY_000864
7579.75,2026-01-09T14:42:00+00:00,INR,CUS_19269,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000865,"{'amount': '7579.75', 'captured_at': '2026-01-09T14:42:00+00:00'}",PAY_000865,upi,REF_000865,payments.csv,payments:PAY_000865
23632.00,2026-01-09T14:33:00+00:00,INR,CUS_62286,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000866,"{'amount': '23632.00', 'captured_at': '2026-01-09T14:33:00+00:00'}",PAY_000866,card,REF_000866,payments.csv,payments:PAY_000866
85125.75,2026-01-09T14:49:00+00:00,INR,CUS_30202,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000867,"{'amount': '85125.75', 'captured_at': '2026-01-09T14:49:00+00:00'}",PAY_000867,wallet,REF_000867,payments.csv,payments:PAY_000867
40945.75,2026-01-09T14:59:00+00:00,INR,CUS_89103,2026-01-05T09:30:00+00:00,MCH_TRAVEL,ORD_000868,"{'amount': '40945.75', 'captured_at': '2026-01-09T14:59:00+00:00'}",PAY_000868,upi,REF_000868,payments.csv,payments:PAY_000868
26497.25,2026-01-09T15:12:00+00:00,INR,CUS_68385,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000869,"{'amount': '26497.25', 'captured_at': '2026-01-09T15:12:00+00:00'}",PAY_000869,netbanking,REF_000869,payments.csv,payments:PAY_000869
55682.00,2026-01-09T15:15:00+00:00,INR,CUS_90460,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000870,"{'amount': '55682.00', 'captured_at': '2026-01-09T15:15:00+00:00'}",PAY_000870,wallet,REF_000870,payments.csv,payments:PAY_000870
67584.00,2026-01-09T15:20:00+00:00,INR,CUS_70755,2026-01-05T09:30:00+00:00,MCH_ZERO,ORD_000871,"{'amount': '67584.00', 'captured_at': '2026-01-09T15:20:00+00:00'}",PAY_000871,card,REF_000871,payments.csv,payments:PAY_000871
82817.75,2026-01-09T15:24:00+00:00,INR,CUS_78770,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000872,"{'amount': '82817.75', 'captured_at': '2026-01-09T15:24:00+00:00'}",PAY_000872,wallet,REF_000872,payments.csv,payments:PAY_000872
19778.00,2026-01-09T15:31:00+00:00,INR,CUS_99694,2026-01-05T09:30:00+00:00,MCH_CAFE,ORD_000873,"{'amount': '19778.00', 'captured_at': '2026-01-09T15:31:00+00:00'}",PAY_000873,wallet,REF_000873,payments.csv,payments:PAY_000873
6555.50,2026-01-09T15:45:00+00:00,INR,CUS_20031,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000874,"{'amount': '6555.50', 'captured_at': '2026-01-09T15:45:00+00:00'}",PAY_000874,upi,REF_000874,payments.csv,payments:PAY_000874
12684.25,2026-01-09T15:49:00+00:00,INR,CUS_96619,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000875,"{'amount': '12684.25', 'captured_at': '2026-01-09T15:49:00+00:00'}",PAY_000875,netbanking,REF_000875,payments.csv,payments:PAY_000875
11017.50,2026-01-09T15:57:00+00:00,INR,CUS_12132,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000876,"{'amount': '11017.50', 'captured_at': '2026-01-09T15:57:00+00:00'}",PAY_000876,card,REF_000876,payments.csv,payments:PAY_000876
6232.00,2026-01-09T16:04:00+00:00,INR,CUS_64558,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000877,"{'amount': '6232.00', 'captured_at': '2026-01-09T16:04:00+00:00'}",PAY_000877,netbanking,REF_000877,payments.csv,payments:PAY_000877
6232.00,2026-01-09T16:09:00+00:00,INR,CUS_64558,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000877,"{'amount': '6232.00', 'captured_at': '2026-01-09T16:09:00+00:00'}",PAY_000878,netbanking,REF_000877,payments.csv,payments:PAY_000878
27965.00,2026-01-09T16:17:00+00:00,INR,CUS_20252,2026-01-05T09:30:00+00:00,MCH_SWIFT,ORD_000879,"{'amount': '27965.00', 'captured_at': '2026-01-09T16:17:00+00:00'}",PAY_000879,upi,REF_000879,payments.csv,payments:PAY_000879
2648.00,2026-01-09T16:11:00+00:00,INR,CUS_61764,2026-01-05T09:30:00+00:00,MCH_HEALTH,ORD_000880,"{'amount': '2648.00', 'captured_at': '2026-01-09T16:11:00+00:00'}",PAY_000880,card,REF_000880,payments.csv,payments:PAY_000880
53396.75,2026-01-09T16:38:00+00:00,INR,CUS_88890,2026-01-05T09:30:00+00:00,MCH_SAAS,ORD_000881,"{'amount': '53396.75', 'captured_at': '2026-01-09T16:38:00+00:00'}",PAY_000881,netbanking,REF_000881,payments.csv,payments:PAY_000881
