amount,batch_id,currency,ingested_at,merchant_id,original,payment_id,settled_at,settlement_id,source,source_record_id
35050.91,BATCH_20260110,INR,2026-01-10T06:35:00+00:00,MCH_ZERO,"{'amount': '35050.91', 'settled_at': '2026-01-10T06:35:00+00:00'}",PAY_000752,2026-01-10T06:35:00+00:00,SET_000752,settlements.csv,settlements:SET_000752
70870.25,BATCH_20260110,INR,2026-01-10T05:29:00+00:00,MCH_ZERO,"{'amount': '70870.25', 'settled_at': '2026-01-10T05:29:00+00:00'}",PAY_000753,2026-01-10T05:29:00+00:00,SET_000753,settlements.csv,settlements:SET_000753
40895.76,BATCH_20260112,INR,2026-01-12T08:34:00+00:00,MCH_SAAS,"{'amount': '40895.76', 'settled_at': '2026-01-12T08:34:00+00:00'}",PAY_000754,2026-01-12T08:34:00+00:00,SET_000754,settlements.csv,settlements:SET_000754
28115.58,BATCH_20260111,INR,2026-01-11T07:38:00+00:00,MCH_SWIFT,"{'amount': '28115.58', 'settled_at': '2026-01-11T07:38:00+00:00'}",PAY_000755,2026-01-11T07:38:00+00:00,SET_000755,settlements.csv,settlements:SET_000755
71984.12,BATCH_20260112,INR,2026-01-12T10:02:00+00:00,MCH_SAAS,"{'amount': '71984.12', 'settled_at': '2026-01-12T10:02:00+00:00'}",PAY_000756,2026-01-12T10:02:00+00:00,SET_000756,settlements.csv,settlements:SET_000756
21287.84,BATCH_20260111,INR,2026-01-11T04:08:00+00:00,MCH_CAFE,"{'amount': '21287.84', 'settled_at': '2026-01-11T04:08:00+00:00'}",PAY_000757,2026-01-11T04:08:00+00:00,SET_000757,settlements.csv,settlements:SET_000757
27035.39,BATCH_20260111,INR,2026-01-11T09:11:00+00:00,MCH_SWIFT,"{'amount': '27035.39', 'settled_at': '2026-01-11T09:11:00+00:00'}",PAY_000758,2026-01-11T09:11:00+00:00,SET_000758,settlements.csv,settlements:SET_000758
1167.25,BATCH_20260110,INR,2026-01-10T10:19:00+00:00,MCH_ZERO,"{'amount': '1167.25', 'settled_at': '2026-01-10T10:19:00+00:00'}",PAY_000759,2026-01-10T10:19:00+00:00,SET_000759,settlements.csv,settlements:SET_000759
73311.00,BATCH_20260112,INR,2026-01-12T10:24:00+00:00,MCH_TRAVEL,"{'amount': '73311.00', 'settled_at': '2026-01-12T10:24:00+00:00'}",PAY_000760,2026-01-12T10:24:00+00:00,SET_000760,settlements.csv,settlements:SET_000760
33378.76,BATCH_20260110,INR,2026-01-10T03:38:00+00:00,MCH_ZERO,"{'amount': '33378.76', 'settled_at': '2026-01-10T03:38:00+00:00'}",PAY_000761,2026-01-10T03:38:00+00:00,SET_000761,settlements.csv,settlements:SET_000761
34100.88,BATCH_20260111,INR,2026-01-11T07:45:00+00:00,MCH_SWIFT,"{'amount': '34100.88', 'settled_at': '2026-01-11T07:45:00+00:00'}",PAY_000762,2026-01-11T07:45:00+00:00,SET_000762,settlements.csv,settlements:SET_000762
14568.16,BATCH_20260112,INR,2026-01-12T04:33:00+00:00,MCH_SAAS,"{'amount': '14568.16', 'settled_at': '2026-01-12T04:33:00+00:00'}",PAY_000763,2026-01-12T04:33:00+00:00,SET_000763,settlements.csv,settlements:SET_000763
46758.17,BATCH_20260111,INR,2026-01-11T10:56:00+00:00,MCH_HEALTH,"{'amount': '46758.17', 'settled_at': '2026-01-11T10:56:00+00:00'}",PAY_000764,2026-01-11T10:56:00+00:00,SET_000764,settlements.csv,settlements:SET_000764
15664.49,BATCH_20260112,INR,2026-01-12T05:51:00+00:00,MCH_TRAVEL,"{'amount': '15664.49', 'settled_at': '2026-01-12T05:51:00+00:00'}",PAY_000765,2026-01-12T05:51:00+00:00,SET_000765,settlements.csv,settlements:SET_000765
17602.52,BATCH_20260112,INR,2026-01-12T10:08:00+00:00,MCH_SAAS,"{'amount': '17602.52', 'settled_at': '2026-01-12T10:08:00+00:00'}",PAY_000767,2026-01-12T10:08:00+00:00,SET_000767,settlements.csv,settlements:SET_000767
33375.72,BATCH_20260112,INR,2026-01-12T06:25:00+00:00,MCH_TRAVEL,"{'amount': '33375.72', 'settled_at': '2026-01-12T06:25:00+00:00'}",PAY_000768,2026-01-12T06:25:00+00:00,SET_000768,settlements.csv,settlements:SET_000768
78780.00,BATCH_20260110,INR,2026-01-10T08:26:00+00:00,MCH_ZERO,"{'amount': '78780.00', 'settled_at': '2026-01-10T08:26:00+00:00'}",PAY_000769,2026-01-10T08:26:00+00:00,SET_000769,settlements.csv,settlements:SET_000769
19305.94,BATCH_20260112,INR,2026-01-12T04:36:00+00:00,MCH_TRAVEL,"{'amount': '19305.94', 'settled_at': '2026-01-12T04:36:00+00:00'}",PAY_000770,2026-01-12T04:36:00+00:00,SET_000770,settlements.csv,settlements:SET_000770
48107.04,BATCH_20260111,INR,2026-01-11T07:35:00+00:00,MCH_CAFE,"{'amount': '48107.04', 'settled_at': '2026-01-11T07:35:00+00:00'}",PAY_000771,2026-01-11T07:35:00+00:00,SET_000771,settlements.csv,settlements:SET_000771
65082.98,BATCH_20260111,INR,2026-01-11T10:55:00+00:00,MCH_SWIFT,"{'amount': '65082.98', 'settled_at': '2026-01-11T10:55:00+00:00'}",PAY_000772,2026-01-11T10:55:00+00:00,SET_000772,settlements.csv,settlements:SET_000772
10050.17,BATCH_20260112,INR,2026-01-12T08:57:00+00:00,MCH_SAAS,"{'amount': '10050.17', 'settled_at': '2026-01-12T08:57:00+00:00'}",PAY_000773,2026-01-12T08:57:00+00:00,SET_000773,settlements.csv,settlements:SET_000773
46907.38,BATCH_20260112,INR,2026-01-12T07:09:00+00:00,MCH_TRAVEL,"{'amount': '46907.38', 'settled_at': '2026-01-12T07:09:00+00:00'}",PAY_000774,2026-01-12T07:09:00+00:00,SET_000774,settlements.csv,settlements:SET_000774
39464.53,BATCH_20260112,INR,2026-01-12T08:01:00+00:00,MCH_TRAVEL,"{'amount': '39464.53', 'settled_at': '2026-01-12T08:01:00+00:00'}",PAY_000775,2026-01-12T08:01:00+00:00,SET_000775,settlements.csv,settlements:SET_000775
16358.96,BATCH_20260111,INR,2026-01-11T06:16:00+00:00,MCH_CAFE,"{'amount': '16358.96', 'settled_at': '2026-01-11T06:16:00+00:00'}",PAY_000776,2026-01-11T06:16:00+00:00,SET_000776,settlements.csv,settlements:SET_000776
35781.78,BATCH_20260110,INR,2026-01-10T05:14:00+00:00,MCH_ZERO,"{'amount': '35781.78', 'settled_at': '2026-01-10T05:14:00+00:00'}",PAY_000777,2026-01-10T05:14:00+00:00,SET_000777,settlements.csv,settlements:SET_000777
85867.38,BATCH_20260111,INR,2026-01-11T07:30:00+00:00,MCH_CAFE,"{'amount': '85867.38', 'settled_at': '2026-01-11T07:30:00+00:00'}",PAY_000779,2026-01-11T07:30:00+00:00,SET_000779,settlements.csv,settlements:SET_000779
45488.86,BATCH_20260112,INR,2026-01-12T10:40:00+00:00,MCH_TRAVEL,"{'amount': '45488.86', 'settled_at': '2026-01-12T10:40:00+00:00'}",PAY_000780,2026-01-12T10:40:00+00:00,SET_000780,settlements.csv,settlements:SET_000780
64660.67,BATCH_20260111,INR,2026-01-11T06:55:00+00:00,MCH_SWIFT,"{'amount': '64660.67', 'settled_at': '2026-01-11T06:55:00+00:00'}",PAY_000781,2026-01-11T06:55:00+00:00,SET_000781,settlements.csv,settlements:SET_000781
69615.00,BATCH_20260110,INR,2026-01-10T06:52:00+00:00,MCH_ZERO,"{'amount': '69615.00', 'settled_at': '2026-01-10T06:52:00+00:00'}",PAY_000782,2026-01-10T06:52:00+00:00,SET_000782,settlements.csv,settlements:SET_000782
43333.32,BATCH_20260111,INR,2026-01-11T07:59:00+00:00,MCH_SWIFT,"{'amount': '43333.32', 'settled_at': '2026-01-11T07:59:00+00:00'}",PAY_000783,2026-01-11T07:59:00+00:00,SET_000783,settlements.csv,settlements:SET_000783
48953.01,BATCH_20260111,INR,2026-01-11T07:10:00+00:00,MCH_CAFE,"{'amount': '48953.01', 'settled_at': '2026-01-11T07:10:00+00:00'}",PAY_000784,2026-01-11T07:10:00+00:00,SET_000784,settlements.csv,settlements:SET_000784
16137.20,BATCH_20260111,INR,2026-01-11T11:14:00+00:00,MCH_CAFE,"{'amount': '16137.20', 'settled_at': '2026-01-11T11:14:00+00:00'}",PAY_000785,2026-01-11T11:14:00+00:00,SET_000785,settlements.csv,settlements:SET_000785
37399.32,BATCH_20260112,INR,2026-01-12T07:23:00+00:00,MCH_TRAVEL,"{'amount': '37399.32', 'settled_at': '2026-01-12T07:23:00+00:00'}",PAY_000786,2026-01-12T07:23:00+00:00,SET_000786,settlements.csv,settlements:SET_000786
32021.10,BATCH_20260111,INR,2026-01-11T10:38:00+00:00,MCH_HEALTH,"{'amount': '32021.10', 'settled_at': '2026-01-11T10:38:00+00:00'}",PAY_000787,2026-01-11T10:38:00+00:00,SET_000787,settlements.csv,settlements:SET_000787
24412.90,BATCH_20260112,INR,2026-01-12T06:43:00+00:00,MCH_SAAS,"{'amount': '24412.90', 'settled_at': '2026-01-12T06:43:00+00:00'}",PAY_000788,2026-01-12T06:43:00+00:00,SET_000788,settlements.csv,settlements:SET_000788
63505.66,BATCH_20260112,INR,2026-01-12T07:51:00+00:00,MCH_TRAVEL,"{'amount': '63505.66', 'settled_at': '2026-01-12T07:51:00+00:00'}",PAY_000789,2026-01-12T07:51:00+00:00,SET_000789,settlements.csv,settlements:SET_000789
51108.38,BATCH_20260111,INR,2026-01-11T11:46:00+00:00,MCH_SWIFT,"{'amount': '51108.38', 'settled_at': '2026-01-11T11:46:00+00:00'}",PAY_000790,2026-01-11T11:46:00+00:00,SET_000790,settlements.csv,settlements:SET_000790
52220.20,BATCH_20260111,INR,2026-01-11T11:13:00+00:00,MCH_HEALTH,"{'amount': '52220.20', 'settled_at': '2026-01-11T11:13:00+00:00'}",PAY_000792,2026-01-11T11:13:00+00:00,SET_000792,settlements.csv,settlements:SET_000792
17596.08,BATCH_20260112,INR,2026-01-12T14:22:00+00:00,MCH_TRAVEL,"{'amount': '17596.08', 'settled_at': '2026-01-12T14:22:00+00:00'}",PAY_000795,2026-01-12T14:22:00+00:00,SET_000795,settlements.csv,settlements:SET_000795
3764.25,BATCH_20260112,INR,2026-01-12T11:37:00+00:00,MCH_TRAVEL,"{'amount': '3764.25', 'settled_at': '2026-01-12T11:37:00+00:00'}",PAY_000796,2026-01-12T11:37:00+00:00,SET_000796,settlements.csv,settlements:SET_000796
86949.50,BATCH_20260110,INR,2026-01-10T14:39:00+00:00,MCH_ZERO,"{'amount': '86949.50', 'settled_at': '2026-01-10T14:39:00+00:00'}",PAY_000797,2026-01-10T14:39:00+00:00,SET_000797,settlements.csv,settlements:SET_000797
70503.08,BATCH_20260111,INR,2026-01-11T14:50:00+00:00,MCH_HEALTH,"{'amount': '70503.08', 'settled_at': '2026-01-11T14:50:00+00:00'}",PAY_000799,2026-01-11T14:50:00+00:00,SET_000799,settlements.csv,settlements:SET_000799
48592.23,BATCH_20260111,INR,2026-01-11T11:52:00+00:00,MCH_CAFE,"{'amount': '48592.23', 'settled_at': '2026-01-11T11:52:00+00:00'}",PAY_000800,2026-01-11T11:52:00+00:00,SET_000800,settlements.csv,settlements:SET_000800
55326.25,BATCH_20260112,INR,2026-01-12T09:15:00+00:00,MCH_SAAS,"{'amount': '55326.25', 'settled_at': '2026-01-12T09:15:00+00:00'}",PAY_000801,2026-01-12T09:15:00+00:00,SET_000801,settlements.csv,settlements:SET_000801
86996.72,BATCH_20260111,INR,2026-01-11T15:26:00+00:00,MCH_HEALTH,"{'amount': '86996.72', 'settled_at': '2026-01-11T15:26:00+00:00'}",PAY_000802,2026-01-11T15:26:00+00:00,SET_000802,settlements.csv,settlements:SET_000802
20367.75,BATCH_20260111,INR,2026-01-11T14:23:00+00:00,MCH_HEALTH,"{'amount': '20367.75', 'settled_at': '2026-01-11T14:23:00+00:00'}",PAY_000803,2026-01-11T14:23:00+00:00,SET_000803,settlements.csv,settlements:SET_000803
35544.23,BATCH_20260111,INR,2026-01-11T08:22:00+00:00,MCH_HEALTH,"{'amount': '35544.23', 'settled_at': '2026-01-11T08:22:00+00:00'}",PAY_000804,2026-01-11T08:22:00+00:00,SET_000804,settlements.csv,settlements:SET_000804
45013.14,BATCH_20260111,INR,2026-01-11T09:36:00+00:00,MCH_CAFE,"{'amount': '45013.14', 'settled_at': '2026-01-11T09:36:00+00:00'}",PAY_000805,2026-01-11T09:36:00+00:00,SET_000805,settlements.csv,settlements:SET_000805
44394.55,BATCH_20260112,INR,2026-01-12T11:36:00+00:00,MCH_SAAS,"{'amount': '44394.55', 'settled_at': '2026-01-12T11:36:00+00:00'}",PAY_000806,2026-01-12T11:36:00+00:00,SET_000806,settlements.csv,settlements:SET_000806
83707.59,BATCH_20260111,INR,2026-01-11T09:42:00+00:00,MCH_SWIFT,"{'amount': '83707.59', 'settled_at': '2026-01-11T09:42:00+00:00'}",PAY_000807,2026-01-11T09:42:00+00:00,SET_000807,settlements.csv,settlements:SET_000807
22054.83,BATCH_20260111,INR,2026-01-11T14:50:00+00:00,MCH_CAFE,"{'amount': '22054.83', 'settled_at': '2026-01-11T14:50:00+00:00'}",PAY_000808,2026-01-11T14:50:00+00:00,SET_000808,settlements.csv,settlements:SET_000808
66410.84,BATCH_20260111,INR,2026-01-11T14:09:00+00:00,MCH_HEALTH,"{'amount': '66410.84', 'settled_at': '2026-01-11T14:09:00+00:00'}",PAY_000809,2026-01-11T14:09:00+00:00,SET_000809,settlements.csv,settlements:SET_000809
73175.82,BATCH_20260112,INR,2026-01-12T10:08:00+00:00,MCH_SAAS,"{'amount': '73175.82', 'settled_at': '2026-01-12T10:08:00+00:00'}",PAY_000810,2026-01-12T10:08:00+00:00,SET_000810,settlements.csv,settlements:SET_000810
87095.03,BATCH_20260112,INR,2026-01-12T11:27:00+00:00,MCH_TRAVEL,"{'amount': '87095.03', 'settled_at': '2026-01-12T11:27:00+00:00'}",PAY_000811,2026-01-12T11:27:00+00:00,SET_000811,settlements.csv,settlements:SET_000811
38762.84,BATCH_20260111,INR,2026-01-11T12:31:00+00:00,MCH_HEALTH,"{'amount': '38762.84', 'settled_at': '2026-01-11T12:31:00+00:00'}",PAY_000812,2026-01-11T12:31:00+00:00,SET_000812,settlements.csv,settlements:SET_000812
34280.81,BATCH_20260111,INR,2026-01-11T10:38:00+00:00,MCH_CAFE,"{'amount': '34280.81', 'settled_at': '2026-01-11T10:38:00+00:00'}",PAY_000813,2026-01-11T10:38:00+00:00,SET_000813,settlements.csv,settlements:SET_000813
52600.11,BATCH_20260112,INR,2026-01-12T16:39:00+00:00,MCH_TRAVEL,"{'amount': '52600.11', 'settled_at': '2026-01-12T16:39:00+00:00'}",PAY_000814,2026-01-12T16:39:00+00:00,SET_000814,settlements.csv,settlements:SET_000814
27090.25,BATCH_20260112,INR,2026-01-12T15:50:00+00:00,MCH_SAAS,"{'amount': '27090.25', 'settled_at': '2026-01-12T15:50:00+00:00'}",PAY_000815,2026-01-12T15:50:00+00:00,SET_000815,settlements.csv,settlements:SET_000815
69715.63,BATCH_20260112,INR,2026-01-12T16:58:00+00:00,MCH_TRAVEL,"{'amount': '69715.63', 'settled_at': '2026-01-12T16:58:00+00:00'}",PAY_000816,2026-01-12T16:58:00+00:00,SET_000816,settlements.csv,settlements:SET_000816
49547.02,BATCH_20260112,INR,2026-01-12T17:11:00+00:00,MCH_TRAVEL,"{'amount': '49547.02', 'settled_at': '2026-01-12T17:11:00+00:00'}",PAY_000817,2026-01-12T17:11:00+00:00,SET_000817,settlements.csv,settlements:SET_000817
82066.38,BATCH_20260111,INR,2026-01-11T15:01:00+00:00,MCH_CAFE,"{'amount': '82066.38', 'settled_at': '2026-01-11T15:01:00+00:00'}",PAY_000818,2026-01-11T15:01:00+00:00,SET_000818,settlements.csv,settlements:SET_000818
14610.10,BATCH_20260112,INR,2026-01-12T11:18:00+00:00,MCH_SAAS,"{'amount': '14610.10', 'settled_at': '2026-01-12T11:18:00+00:00'}",PAY_000819,2026-01-12T11:18:00+00:00,SET_000819,settlements.csv,settlements:SET_000819
17446.55,BATCH_20260112,INR,2026-01-12T16:18:00+00:00,MCH_TRAVEL,"{'amount': '17446.55', 'settled_at': '2026-01-12T16:18:00+00:00'}",PAY_000820,2026-01-12T16:18:00+00:00,SET_000820,settlements.csv,settlements:SET_000820
15055.60,BATCH_20260111,INR,2026-01-11T17:25:00+00:00,MCH_SWIFT,"{'amount': '15055.60', 'settled_at': '2026-01-11T17:25:00+00:00'}",PAY_000821,2026-01-11T17:25:00+00:00,SET_000821,settlements.csv,settlements:SET_000821
82960.67,BATCH_20260112,INR,2026-01-12T10:34:00+00:00,MCH_SAAS,"{'amount': '82960.67', 'settled_at': '2026-01-12T10:34:00+00:00'}",PAY_000822,2026-01-12T10:34:00+00:00,SET_000822,settlements.csv,settlements:SET_000822
35899.16,BATCH_20260111,INR,2026-01-11T10:34:00+00:00,MCH_CAFE,"{'amount': '35899.16', 'settled_at': '2026-01-11T10:34:00+00:00'}",PAY_000823,2026-01-11T10:34:00+00:00,SET_000823,settlements.csv,settlements:SET_000823
11334.59,BATCH_20260110,INR,2026-01-10T15:43:00+00:00,MCH_ZERO,"{'amount': '11334.59', 'settled_at': '2026-01-10T15:43:00+00:00'}",PAY_000824,2026-01-10T15:43:00+00:00,SET_000824,settlements.csv,settlements:SET_000824
10464.56,BATCH_20260112,INR,2026-01-12T15:06:00+00:00,MCH_SAAS,"{'amount': '10464.56', 'settled_at': '2026-01-12T15:06:00+00:00'}",PAY_000825,2026-01-12T15:06:00+00:00,SET_000825,settlements.csv,settlements:SET_000825
31505.50,BATCH_20260110,INR,2026-01-10T14:05:00+00:00,MCH_ZERO,"{'amount': '31505.50', 'settled_at': '2026-01-10T14:05:00+00:00'}",PAY_000826,2026-01-10T14:05:00+00:00,SET_000826,settlements.csv,settlements:SET_000826
28147.15,BATCH_20260112,INR,2026-01-12T18:07:00+00:00,MCH_SAAS,"{'amount': '28147.15', 'settled_at': '2026-01-12T18:07:00+00:00'}",PAY_000827,2026-01-12T18:07:00+00:00,SET_000827,settlements.csv,settlements:SET_000827
32786.69,BATCH_20260112,INR,2026-01-12T12:27:00+00:00,MCH_SAAS,"{'amount': '32786.69', 'settled_at': '2026-01-12T12:27:00+00:00'}",PAY_000828,2026-01-12T12:27:00+00:00,SET_000828,settlements.csv,settlements:SET_000828
70248.96,BATCH_20260111,INR,2026-01-11T13:26:00+00:00,MCH_CAFE,"{'amount': '70248.96', 'settled_at': '2026-01-11T13:26:00+00:00'}",PAY_000829,2026-01-11T13:26:00+00:00,SET_000829,settlements.csv,settlements:SET_000829
15981.85,BATCH_20260112,INR,2026-01-12T17:50:00+00:00,MCH_TRAVEL,"{'amount': '15981.85', 'settled_at': '2026-01-12T17:50:00+00:00'}",PAY_000832,2026-01-12T17:50:00+00:00,SET_000832,settlements.csv,settlements:SET_000832
38861.76,BATCH_20260111,INR,2026-01-11T18:50:00+00:00,MCH_CAFE,"{'amount': '38861.76', 'settled_at': '2026-01-11T18:50:00+00:00'}",PAY_000833,2026-01-11T18:50:00+00:00,SET_000833,settlements.csv,settlements:SET_000833
41072.15,BATCH_20260112,INR,2026-01-12T18:57:00+00:00,MCH_TRAVEL,"{'amount': '41072.15', 'settled_at': '2026-01-12T18:57:00+00:00'}",PAY_000834,2026-01-12T18:57:00+00:00,SET_000834,settlements.csv,settlements:SET_000834
38510.60,BATCH_20260112,INR,2026-01-12T18:01:00+00:00,MCH_SAAS,"{'amount': '38510.60', 'settled_at': '2026-01-12T18:01:00+00:00'}",PAY_000835,2026-01-12T18:01:00+00:00,SET_000835,settlements.csv,settlements:SET_000835
70645.91,BATCH_20260111,INR,2026-01-11T14:06:00+00:00,MCH_HEALTH,"{'amount': '70645.91', 'settled_at': '2026-01-11T14:06:00+00:00'}",PAY_000836,2026-01-11T14:06:00+00:00,SET_000836,settlements.csv,settlements:SET_000836
57301.81,BATCH_20260112,INR,2026-01-12T16:22:00+00:00,MCH_TRAVEL,"{'amount': '57301.81', 'settled_at': '2026-01-12T16:22:00+00:00'}",PAY_000837,2026-01-12T16:22:00+00:00,SET_000837,settlements.csv,settlements:SET_000837
74103.02,BATCH_20260111,INR,2026-01-11T18:25:00+00:00,MCH_CAFE,"{'amount': '74103.02', 'settled_at': '2026-01-11T18:25:00+00:00'}",PAY_000838,2026-01-11T18:25:00+00:00,SET_000838,settlements.csv,settlements:SET_000838
58166.75,BATCH_20260111,INR,2026-01-11T16:31:00+00:00,MCH_CAFE,"{'amount': '58166.75', 'settled_at': '2026-01-11T16:31:00+00:00'}",PAY_000839,2026-01-11T16:31:00+00:00,SET_000839,settlements.csv,settlements:SET_000839
11154.73,BATCH_20260120,INR,2026-01-20T11:44:00+00:00,MCH_SWIFT,"{'amount': '11154.73', 'settled_at': '2026-01-20T11:44:00+00:00'}",PAY_000840,2026-01-20T11:44:00+00:00,SET_000840,settlements.csv,settlements:SET_000840
3310.50,BATCH_20260110,INR,2026-01-10T19:49:00+00:00,MCH_ZERO,"{'amount': '3310.50', 'settled_at': '2026-01-10T19:49:00+00:00'}",PAY_000841,2026-01-10T19:49:00+00:00,SET_000841,settlements.csv,settlements:SET_000841
23528.64,BATCH_20260111,INR,2026-01-11T13:57:00+00:00,MCH_SWIFT,"{'amount': '23528.64', 'settled_at': '2026-01-11T13:57:00+00:00'}",PAY_000842,2026-01-11T13:57:00+00:00,SET_000842,settlements.csv,settlements:SET_000842
22099.33,BATCH_20260111,INR,2026-01-11T20:08:00+00:00,MCH_CAFE,"{'amount': '22099.33', 'settled_at': '2026-01-11T20:08:00+00:00'}",PAY_000843,2026-01-11T20:08:00+00:00,SET_000843,settlements.csv,settlements:SET_000843
63874.17,BATCH_20260112,INR,2026-01-12T17:10:00+00:00,MCH_TRAVEL,"{'amount': '63874.17', 'settled_at': '2026-01-12T17:10:00+00:00'}",PAY_000844,2026-01-12T17:10:00+00:00,SET_000844,settlements.csv,settlements:SET_000844
16966.58,BATCH_20260112,INR,2026-01-12T16:16:00+00:00,MCH_SAAS,"{'amount': '16966.58', 'settled_at': '2026-01-12T16:16:00+00:00'}",PAY_000845,2026-01-12T16:16:00+00:00,SET_000845,settlements.csv,settlements:SET_000845
3934.70,BATCH_20260111,INR,2026-01-11T18:28:00+00:00,MCH_SWIFT,"{'amount': '3934.70', 'settled_at': '2026-01-11T18:28:00+00:00'}",PAY_000846,2026-01-11T18:28:00+00:00,SET_000846,settlements.csv,settlements:SET_000846
11243.57,BATCH_20260112,INR,2026-01-12T16:31:00+00:00,MCH_SAAS,"{'amount': '11243.57', 'settled_at': '2026-01-12T16:31:00+00:00'}",PAY_000847,2026-01-12T16:31:00+00:00,SET_000847,settlements.csv,settlements:SET_000847
49599.00,BATCH_20260112,INR,2026-01-12T14:40:00+00:00,MCH_TRAVEL,"{'amount': '49599.00', 'settled_at': '2026-01-12T14:40:00+00:00'}",PAY_000848,2026-01-12T14:40:00+00:00,SET_000848,settlements.csv,settlements:SET_000848
4245.65,BATCH_20260111,INR,2026-01-11T13:50:00+00:00,MCH_HEALTH,"{'amount': '4245.65', 'settled_at': '2026-01-11T13:50:00+00:00'}",PAY_000849,2026-01-11T13:50:00+00:00,SET_000849,settlements.csv,settlements:SET_000849
22531.61,BATCH_20260110,INR,2026-01-10T13:53:00+00:00,MCH_ZERO,"{'amount': '22531.61', 'settled_at': '2026-01-10T13:53:00+00:00'}",PAY_000850,2026-01-10T13:53:00+00:00,SET_000850,settlements.csv,settlements:SET_000850
11830.10,BATCH_20260111,INR,2026-01-11T15:02:00+00:00,MCH_SWIFT,"{'amount': '11830.10', 'settled_at': '2026-01-11T15:02:00+00:00'}",PAY_000852,2026-01-11T15:02:00+00:00,SET_000852,settlements.csv,settlements:SET_000852
5952.06,BATCH_20260111,INR,2026-01-11T18:15:00+00:00,MCH_CAFE,"{'amount': '5952.06', 'settled_at': '2026-01-11T18:15:00+00:00'}",PAY_000853,2026-01-11T18:15:00+00:00,SET_000853,settlements.csv,settlements:SET_000853
78861.96,BATCH_20260111,INR,2026-01-11T19:24:00+00:00,MCH_CAFE,"{'amount': '78861.96', 'settled_at': '2026-01-11T19:24:00+00:00'}",PAY_000854,2026-01-11T19:24:00+00:00,SET_000854,settlements.csv,settlements:SET_000854
11706.48,BATCH_20260110,INR,2026-01-10T21:29:00+00:00,MCH_ZERO,"{'amount': '11706.48', 'settled_at': '2026-01-10T21:29:00+00:00'}",PAY_000856,2026-01-10T21:29:00+00:00,SET_000856,settlements.csv,settlements:SET_000856
47314.61,BATCH_20260112,INR,2026-01-12T21:34:00+00:00,MCH_TRAVEL,"{'amount': '47314.61', 'settled_at': '2026-01-12T21:34:00+00:00'}",PAY_000857,2026-01-12T21:34:00+00:00,SET_000857,settlements.csv,settlements:SET_000857
63288.10,BATCH_20260112,INR,2026-01-12T17:48:00+00:00,MCH_SAAS,"{'amount': '63288.10', 'settled_at': '2026-01-12T17:48:00+00:00'}",PAY_000858,2026-01-12T17:48:00+00:00,SET_000858,settlements.csv,settlements:SET_000858
23448.48,BATCH_20260111,INR,2026-01-11T16:52:00+00:00,MCH_CAFE,"{'amount': '23448.48', 'settled_at': '2026-01-11T16:52:00+00:00'}",PAY_000859,2026-01-11T16:52:00+00:00,SET_000859,settlements.csv,settlements:SET_000859
10105.75,BATCH_20260112,INR,2026-01-12T14:59:00+00:00,MCH_SAAS,"{'amount': '10105.75', 'settled_at': '2026-01-12T14:59:00+00:00'}",PAY_000860,2026-01-12T14:59:00+00:00,SET_000860,settlements.csv,settlements:SET_000860
4007.49,BATCH_20260111,INR,2026-01-11T19:25:00+00:00,MCH_SWIFT,"{'amount': '4007.49', 'settled_at': '2026-01-11T19:25:00+00:00'}",PAY_000862,2026-01-11T19:25:00+00:00,SET_000862,settlements.csv,settlements:SET_000862
47549.15,BATCH_20260111,INR,2026-01-11T17:26:00+00:00,MCH_HEALTH,"{'amount': '47549.15', 'settled_at': '2026-01-11T17:26:00+00:00'}",PAY_000863,2026-01-11T17:26:00+00:00,SET_000863,settlements.csv,settlements:SET_000863
7411.00,BATCH_20260111,INR,2026-01-11T21:42:00+00:00,MCH_CAFE,"{'amount': '7411.00', 'settled_at': '2026-01-11T21:42:00+00:00'}",PAY_000865,2026-01-11T21:42:00+00:00,SET_000865,settlements.csv,settlements:SET_000865
22973.25,BATCH_20260111,INR,2026-01-11T17:33:00+00:00,MCH_CAFE,"{'amount': '22973.25', 'settled_at': '2026-01-11T17:33:00+00:00'}",PAY_000866,2026-01-11T17:33:00+00:00,SET_000866,settlements.csv,settlements:SET_000866
83250.98,BATCH_20260111,INR,2026-01-11T21:49:00+00:00,MCH_CAFE,"{'amount': '83250.98', 'settled_at': '2026-01-11T21:49:00+00:00'}",PAY_000867,2026-01-11T21:49:00+00:00,SET_000867,settlements.csv,settlements:SET_000867
40161.78,BATCH_20260112,INR,2026-01-12T20:59:00+00:00,MCH_TRAVEL,"{'amount': '40161.78', 'settled_at': '2026-01-12T20:59:00+00:00'}",PAY_000868,2026-01-12T20:59:00+00:00,SET_000868,settlements.csv,settlements:SET_000868
25963.30,BATCH_20260111,INR,2026-01-11T22:12:00+00:00,MCH_HEALTH,"{'amount': '25963.30', 'settled_at': '2026-01-11T22:12:00+00:00'}",PAY_000869,2026-01-11T22:12:00+00:00,SET_000869,settlements.csv,settlements:SET_000869
55682.00,BATCH_20260110,INR,2026-01-10T17:15:00+00:00,MCH_ZERO,"{'amount': '55682.00', 'settled_at': '2026-01-10T17:15:00+00:00'}",PAY_000870,2026-01-10T17:15:00+00:00,SET_000870,settlements.csv,settlements:SET_000870
